vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:798) [tomcat-coyote.jar:8.5.40]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:66) [tomcat-coyote.jar:8.5.40]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:808) [tomcat-coyote.jar:8.5.40]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1498) [tomcat-coyote.jar:8.5.40]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-coyote.jar:8.5.40]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [na:1.8.0_212]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [na:1.8.0_212]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-util.jar:8.5.40]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at java.lang.Thread.run(Thread.java:748) [na:1.8.0_212]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | Caused by: java.net.NoRouteToHostException: No route to host
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method) ~[na:1.8.0_212]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717) ~[na:1.8.0_212]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.mina.transport.socket.nio.NioSocketConnector.finishConnect(NioSocketConnector.java:223) ~[na:na]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.mina.transport.socket.nio.NioSocketConnector.finishConnect(NioSocketConnector.java:47) ~[na:na]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.mina.core.polling.AbstractPollingIoConnector$Connector.processConnections(AbstractPollingIoConnector.java:571) ~[na:na]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.mina.core.polling.AbstractPollingIoConnector$Connector.run(AbstractPollingIoConnector.java:456) ~[na:na]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at org.apache.mina.util.NamePreservingRunnable.run(NamePreservingRunnable.java:64) ~[na:na]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [na:1.8.0_212]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [na:1.8.0_212]
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 	... 1 common frames omitted
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:17:12.031 [http-nio-8080-exec-7] WARN  o.a.g.e.AuthenticationProviderFacade - The "ldap" authentication provider has encountered an internal error which will halt the authentication process. If this is unexpected or you are the developer of this authentication provider, you may wish to enable debug-level logging. If this is expected and you wish to ignore such failures in the future, please set "skip-if-unavailable: ldap" within your guacamole.properties.
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:17:12.031 [http-nio-8080-exec-7] WARN  o.a.g.r.auth.AuthenticationService - Authentication attempt from [10.255.0.2, 10.0.19.11] for user "student850000000" failed.
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | 15:17:13.951 [http-nio-8080-exec-2] ERROR o.a.d.l.c.api.LdapNetworkConnection - ERR_04122_SSL_CONTEXT_INIT_FAILURE Failed to initialize the SSL context
vdi_guacamole2.1.iytle5jay8ee@swarm-3    | java.lang.NullPointerException: null
